# resp_long: LLM background survey responses in long format | Generated: 2026-04-07 17:14
# 101 respondents x 66 items | Total rows: 6666
# submission_status values:
#   unique     - single complete submission for this pid
#   first-dup  - earlier of two complete submissions (keep second-dup for analysis)
#   second-dup - later of two complete submissions
#   incomplete - unfinished submission (finished = FALSE)
# Duplicate complete submissions (3 pids): 6jfSCh, 9g0fXm, NA
# Incomplete submissions (5 pids): 51XGeK, H254QA, lQ647f, y5lblN, NA
1,"pi5ub2","m","q2","pi5ub2","QID1321593225",,"Participant ID","TE","ML",,"Q2",,,"Participant ID","pi5ub2","pi5ub2",,"pi5ub2","pi5ub2","Participant ID",,"unique"
77,"akNRN2","m","q17_3","I have never heard of this tool.","QID17",3,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",3,"Claude by Anthropic","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Claude by Anthropic","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Claude by Anthropic","unique"
77,"akNRN2","m","q17_4","I rarely use this tool.","QID17",4,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",4,"Gemini (formerly Bard) by Google","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Gemini (formerly Bard) by Google","I rarely use this tool.","I rarely use this tool.",,"I rarely use this tool.","I rarely use this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Gemini (formerly Bard) by Google","unique"
77,"akNRN2","m","q17_5","I have heard of this tool but never used it.","QID17",5,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",5,"Copilot (Bing Chat) by Microsoft","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Copilot (Bing Chat) by Microsoft","I have heard of this tool but never used it.","I have heard of this tool but never used it.",,"I have heard of this tool but never used it.","I have heard of this tool but never used it.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Copilot (Bing Chat) by Microsoft","unique"
77,"akNRN2","m","q17_6","I have heard of this tool but never used it.","QID17",6,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",6,"Duck Duck Go AI Chat","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Duck Duck Go AI Chat","I have heard of this tool but never used it.","I have heard of this tool but never used it.",,"I have heard of this tool but never used it.","I have heard of this tool but never used it.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Duck Duck Go AI Chat","unique"
77,"akNRN2","m","q17_7","I have heard of this tool but never used it.","QID17",7,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",7,"DeepSeek","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - DeepSeek","I have heard of this tool but never used it.","I have heard of this tool but never used it.",,"I have heard of this tool but never used it.","I have heard of this tool but never used it.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","DeepSeek","unique"
77,"akNRN2","m","q17_8","I have never heard of this tool.","QID17",8,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",8,"Pi by Inflection","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Pi by Inflection","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Pi by Inflection","unique"
77,"akNRN2","m","q17_9","I have never heard of this tool.","QID17",9,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",9,"Poe AI","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Poe AI","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Poe AI","unique"
77,"akNRN2","m","q17_10","I have never heard of this tool.","QID17",10,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",10,"Perplexity AI","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Perplexity AI","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Perplexity AI","unique"
77,"akNRN2","m","q17_11","I have never heard of this tool.","QID17",11,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",11,"Grok by X (Twitter)","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Grok by X (Twitter)","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Grok by X (Twitter)","unique"
77,"akNRN2","m","q17_12","I have heard of this tool but never used it.","QID17",12,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",12,"Meta AI (Facebook)","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Meta AI (Facebook)","I have heard of this tool but never used it.","I have heard of this tool but never used it.",,"I have heard of this tool but never used it.","I have heard of this tool but never used it.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Meta AI (Facebook)","unique"
77,"akNRN2","m","q17_13","I have never heard of this tool.","QID17",13,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",13,"Dream Studio by Stability AI","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Dream Studio by Stability AI","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Dream Studio by Stability AI","unique"
77,"akNRN2","m","q17_14","I have never heard of this tool.","QID17",14,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",14,"Playground AI","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Playground AI","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Playground AI","unique"
77,"akNRN2","m","q17_15","I have never heard of this tool.","QID17",15,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",15,"Midjourney","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Midjourney","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Midjourney","unique"
77,"akNRN2","m","q17_16","I have never heard of this tool.","QID17",16,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",16,"Adobe Firefly","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Adobe Firefly","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Adobe Firefly","unique"
77,"akNRN2","m","q17_17","I have never heard of this tool.","QID17",17,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",17,"Dream Machine by Luma AI","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Dream Machine by Luma AI","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Dream Machine by Luma AI","unique"
77,"akNRN2","m","q17_18","I have never heard of this tool.","QID17",18,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",18,"Synthesia","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Synthesia","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Synthesia","unique"
77,"akNRN2","m","q17_19","I have heard of this tool but never used it.","QID17",19,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",19,"Suno AI","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Suno AI","I have heard of this tool but never used it.","I have heard of this tool but never used it.",,"I have heard of this tool but never used it.","I have heard of this tool but never used it.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Suno AI","unique"
77,"akNRN2","m","q17_20","I have never heard of this tool.","QID17",20,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",20,"Amper Music","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Amper Music","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Amper Music","unique"
77,"akNRN2","m","q17_21","I have never heard of this tool.","QID17",21,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",21,"ElevenLabs","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - ElevenLabs","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","ElevenLabs","unique"
77,"akNRN2","m","q17_22","I have never heard of this tool.","QID17",22,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",22,"AlphaCode by Google DeepMind","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - AlphaCode by Google DeepMind","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","AlphaCode by Google DeepMind","unique"
77,"akNRN2","m","q17_23","I have heard of this tool but never used it.","QID17",23,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",23,"GitHub Copilot","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - GitHub Copilot","I have heard of this tool but never used it.","I have heard of this tool but never used it.",,"I have heard of this tool but never used it.","I have heard of this tool but never used it.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","GitHub Copilot","unique"
77,"akNRN2","m","q17_24","I have never heard of this tool.","QID17",24,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",24,"Julius AI","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Julius AI","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Julius AI","unique"
77,"akNRN2","m","q17_25","I have never heard of this tool.","QID17",25,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",25,"Formula Bot","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Formula Bot","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Formula Bot","unique"
77,"akNRN2","m","q17_26","I have never heard of this tool.","QID17",26,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",26,"AndiSearch","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - AndiSearch","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","AndiSearch","unique"
77,"akNRN2","m","q17_27","I have never heard of this tool.","QID17",27,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",27,"Goblin Tools","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Goblin Tools","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Goblin Tools","unique"
77,"akNRN2","m","q17_28","I have never heard of this tool.","QID17",28,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",28,"Other: _________","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Other: _________","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Other: _________","unique"
77,"akNRN2","m","q23","Search for information like a search engine,Check tone, style, fluency, and naturalness,Check grammar and spelling,Explain a document in another words","QID23",,"If you indicated that you have used generative AI. For which of the following tasks have you used generative AI? Click all that apply.","MC","MAVR","TX","Q23",,,"If you indicated that you have used generative AI. For which of the following tasks have you used generative AI? Click all that apply.","Search for information like a search engine,Check tone, style, fluency, and naturalness,Check grammar and spelling,Explain a document in another words","Search for information like a search engine,Check tone, style, fluency, and naturalness,Check grammar and spelling,Explain a document in another words",,"Search for information like a search engine,Check tone, style, fluency, and naturalness,Check grammar and spelling,Explain a document in another words","Search for information like a search engine,Check tone, style, fluency, and naturalness,Check grammar and spelling,Explain a document in another words","If you indicated that you have used generative AI. For which of the following tasks have you used generative AI? Click all that apply.",,"unique"
78,"707VJq","m","q2","707VJq","QID1321593225",,"Participant ID","TE","ML",,"Q2",,,"Participant ID","707VJq","707VJq",,"VJq","VJq","Participant ID",,"unique"
78,"707VJq","m","q3","REDACTED","QID1321593226",,"Email Address","TE","ML",,"Q3",,,"Email Address","REDACTED","REDACTED",,"REDACTED","REDACTED","Email Address",,"unique"
78,"707VJq","m","q1_1","Sometimes","QID1321593224",1,"Welcome to the post-activity survey. You will answer a few questions about your experience reading and writing, which should take approximately ten minutes. When you finish this survey, you will be finished with today's session.<br><br>Your email address and random participant ID should show up automatically below: you do not need to alter those fields. <br><br>Please let the RA know if they are empty. Otherwise, press the button to continue.","DB","TB",,"Q1",1,,"Welcome to the post-activity survey. You will answer a few questions about your experience reading and writing, which should take approximately ten minutes. When you finish this survey, you will be finished with today's session.<br><br>Your email address and random participant ID should show up automatically below: you do not need to alter those fields. <br><br>Please let the RA know if they are empty. Otherwise, press the button to continue.","Sometimes","Sometimes",,"Sometimes","Sometimes","Welcome to the post-activity survey. You will answer a few questions about your experience reading and writing, which should take approximately ten minutes. When you finish this survey, you will be finished with today's session.<br><br>Your email address and random participant ID should show up automatically below: you do not need to alter those fields. <br><br>Please let the RA know if they are empty. Otherwise, press the button to continue.",,"unique"
78,"707VJq","m","q2_23_1","5
Strongly agree
","QID1",1,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q2-23",1,"I understand generative AI technologies like ChatGPT have limitations in their ability to handle complex tasks.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - I understand generative AI technologies like ChatGPT have limitations in their ability to handle complex tasks.","5
Strongly agree
","5 Strongly agree",5,"Strongly agree","<div style=""text-align: center;"">5<br /> Strongly agree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","I understand generative AI technologies like ChatGPT have limitations in their ability to handle complex tasks.","unique"
78,"707VJq","m","q2_23_2","4

Agree
","QID1",2,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q2-23",2,"I understand generative AI technologies like ChatGPT can generate output that is factually inaccurate.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - I understand generative AI technologies like ChatGPT can generate output that is factually inaccurate.","4

Agree
","4 Agree",4,"Agree","<div style=""text-align: center;"">4</div> <div style=""text-align: center;"">Agree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","I understand generative AI technologies like ChatGPT can generate output that is factually inaccurate.","unique"
78,"707VJq","m","q2_23_3","4

Agree
","QID1",3,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q2-23",3,"I understand generative AI technologies like ChatGPT can generate output that is out of context or inappropriate.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - I understand generative AI technologies like ChatGPT can generate output that is out of context or inappropriate.","4

Agree
","4 Agree",4,"Agree","<div style=""text-align: center;"">4</div> <div style=""text-align: center;"">Agree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","I understand generative AI technologies like ChatGPT can generate output that is out of context or inappropriate.","unique"
78,"707VJq","m","q2_23_4","4

Agree
","QID1",4,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q2-23",4,"I understand generative AI technologies like ChatGPT can exhibit biases and unfairness in their output.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - I understand generative AI technologies like ChatGPT can exhibit biases and unfairness in their output.","4

Agree
","4 Agree",4,"Agree","<div style=""text-align: center;"">4</div> <div style=""text-align: center;"">Agree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","I understand generative AI technologies like ChatGPT can exhibit biases and unfairness in their output.","unique"
78,"707VJq","m","q2_23_5","5
Strongly agree
","QID1",5,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q2-23",5,"I understand generative AI technologies like ChatGPT have limited emotional intelligence and empathy, which can lead to output that is insensitive or inappropriate.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - I understand generative AI technologies like ChatGPT have limited emotional intelligence and empathy, which can lead to output that is insensitive or inappropriate.","5
Strongly agree
","5 Strongly agree",5,"Strongly agree","<div style=""text-align: center;"">5<br /> Strongly agree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","I understand generative AI technologies like ChatGPT have limited emotional intelligence and empathy, which can lead to output that is insensitive or inappropriate.","unique"
78,"707VJq","m","q2_23_6","3
Neither agree nor disagree
","QID1",6,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q2-23",6,"Students must learn how to use generative AI technologies well for their career.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - Students must learn how to use generative AI technologies well for their career.","3
Neither agree nor disagree
","3 Neither agree nor disagree",3,"Neither agree nor disagree","<div style=""text-align: center;"">3<br /> Neither agree nor disagree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Students must learn how to use generative AI technologies well for their career.","unique"
78,"707VJq","m","q2_23_7","3
Neither agree nor disagree
","QID1",7,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q2-23",7,"I believe generative AI technologies such as ChatGPT can improve my digital competence.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - I believe generative AI technologies such as ChatGPT can improve my digital competence.","3
Neither agree nor disagree
","3 Neither agree nor disagree",3,"Neither agree nor disagree","<div style=""text-align: center;"">3<br /> Neither agree nor disagree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","I believe generative AI technologies such as ChatGPT can improve my digital competence.","unique"
78,"707VJq","m","q2_23_8","3
Neither agree nor disagree
","QID1",8,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q2-23",8,"I believe generative AI technologies such as ChatGPT can improve my overall academic performance.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - I believe generative AI technologies such as ChatGPT can improve my overall academic performance.","3
Neither agree nor disagree
","3 Neither agree nor disagree",3,"Neither agree nor disagree","<div style=""text-align: center;"">3<br /> Neither agree nor disagree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","I believe generative AI technologies such as ChatGPT can improve my overall academic performance.","unique"
78,"707VJq","m","q2_23_9","2
Disagree
","QID1",9,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q2-23",9,"I think generative AI technologies such as ChatGPT can help me become a better writer.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - I think generative AI technologies such as ChatGPT can help me become a better writer.","2
Disagree
","2 Disagree",2,"Disagree","<div style=""text-align: center;"">2<br /> Disagree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","I think generative AI technologies such as ChatGPT can help me become a better writer.","unique"
78,"707VJq","m","q2_23_10","2
Disagree
","QID1",10,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q2-23",10,"I can ask questions to generative AI technologies such as ChatGPT that I would otherwise not voice out to my teacher.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - I can ask questions to generative AI technologies such as ChatGPT that I would otherwise not voice out to my teacher.","2
Disagree
","2 Disagree",2,"Disagree","<div style=""text-align: center;"">2<br /> Disagree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","I can ask questions to generative AI technologies such as ChatGPT that I would otherwise not voice out to my teacher.","unique"
78,"707VJq","m","q2_23_11","1
Strongly disagree","QID1",11,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q2-23",11,"Generative AI technologies such as ChatGPT will not judge me, so I feel comfortable with it.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - Generative AI technologies such as ChatGPT will not judge me, so I feel comfortable with it.","1
Strongly disagree","1 Strongly disagree",1,"Strongly disagree","<div style=""text-align: center;"">1<br /> Strongly disagree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Generative AI technologies such as ChatGPT will not judge me, so I feel comfortable with it.","unique"
78,"707VJq","m","q2_23_12","3
Neither agree nor disagree
","QID1",12,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q2-23",12,"I think AI technologies such as ChatGPT is a great tool for student support services due to anonymity.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - I think AI technologies such as ChatGPT is a great tool for student support services due to anonymity.","3
Neither agree nor disagree
","3 Neither agree nor disagree",3,"Neither agree nor disagree","<div style=""text-align: center;"">3<br /> Neither agree nor disagree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","I think AI technologies such as ChatGPT is a great tool for student support services due to anonymity.","unique"
78,"707VJq","m","q2_23_13","3
Neither agree nor disagree
","QID1",13,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q2-23",13,"I believe generative AI technologies such as ChatGPT can help me save time.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - I believe generative AI technologies such as ChatGPT can help me save time.","3
Neither agree nor disagree
","3 Neither agree nor disagree",3,"Neither agree nor disagree","<div style=""text-align: center;"">3<br /> Neither agree nor disagree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","I believe generative AI technologies such as ChatGPT can help me save time.","unique"
78,"707VJq","m","q2_23_14","3
Neither agree nor disagree
","QID1",14,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q2-23",14,"I believe AI technologies such as ChatGPT can provide me with unique insights and perspectives that I may not have thought of myself.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - I believe AI technologies such as ChatGPT can provide me with unique insights and perspectives that I may not have thought of myself.","3
Neither agree nor disagree
","3 Neither agree nor disagree",3,"Neither agree nor disagree","<div style=""text-align: center;"">3<br /> Neither agree nor disagree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","I believe AI technologies such as ChatGPT can provide me with unique insights and perspectives that I may not have thought of myself.","unique"
